,text,translation,sentiment,label
2038,"18 days til SKZ
27 days til TXT

AAAAAAHHH","18 días para SKZ
27 días para TXT

AAAAAAHHH",0.3328389035516533,esfj
2039,but she keeps resting her head on my knee 😭 she's so sweet,pero sigue apoyando su cabeza en mi rodilla 😭 es tan dulce,0.0023753614163392,esfj
2040,it's HOT why is my dog INSISTING on being glued to me help,hace CALOR por qué mi perro insiste en estar pegado a mí ayuda,0.0014380253578665,esfj
2041,COFFEE,CAFÉ,0.5468333679496732,esfj
2042,Ok I have to adult tomorrow AGAIN so. Goodnight,Ok tengo que adulto mañana OTRA VEZ así que. Buenas noches,0.0260427242396156,esfj
2043,I miss Soobin,Echo de menos a Soobin,0.2354960681142321,esfj
2044,@skzhyun93 Pls enjoy one of my new fave skz memes,@skzhyun93 Pls disfrutar de uno de mis nuevos memes skz fave,0.5367518998892401,esfj
2045,@lizdimple7 HELLO YOU'RE GORGEOUS (AS ALWAYS),@lizdimple7 HOLA ESTÁS HERMOSA (COMO SIEMPRE),0.698186035498159,esfj
2046,@hillarygayle I AM HERE FOR THAT,@hillarygayle ESTOY AQUÍ PARA ESO,0.0616316664387431,esfj
2047,@L0Kai7 YAY!! I was just about to check in about those. ILY,@L0Kai7 ¡¡YAY!! Estaba a punto de registrarme por esos. ILY,0.0758867933889798,esfj
2048,@saltymulti I have a pretty dark sense of humor. Thanks for letting me know. I will give it a shot,@saltymulti Tengo un sentido del humor bastante negro. Gracias por hacérmelo saber. Lo intentaré,0.0018794765216066,esfj
2049,@saltymulti Oh I need to watch this,@saltymulti Oh tengo que ver esto,0.0220036035153446,esfj
2050,I need a nap. But. I can’t. So coffee it is. Hashtag adulting or something,Necesito una siesta. Pero no puedo. Así que café será. Hashtag adulting o algo así,0.0041269437851901,esfj
2051,It’s a “listen to Everlasting Shine on repeat” kind of morning 🥲,"Es una mañana de las de ""escuchar Everlasting Shine en repeat"" 🥲.",0.0851517877012519,esfj
2052,🫠🫠🫠,🫠🫠🫠,0.4978922592055748,esfj
2053,seriously how hard is it to call someone by the name they ask you to,en serio que dificil es llamar a alguien por el nombre que te pide,7.911934529863041e-05,esfj
2054,Headache. 🙃,Dolor de cabeza. 🙃,0.1079585112718133,esfj
2055,if shit in my apartment could *stop fucking malfunctioning* that would be SWELL,si la mierda de mi apartamento pudiera *dejar de funcionar mal* eso sería GENIAL,0.0002212067835538,esfj
2056,I don’t want to adult today.,Hoy no quiero ser adulto.,0.0073884935761124,esfj
2057,Goodnight,Buenas noches,0.6974465156945517,esfj
2058,@slvttracha MY THOUGHTS EXACTLY,@slvttracha EXACTAMENTE MIS PENSAMIENTOS,0.3592533872214193,esfj
2059,@HansNeckPillow Truth,@HansNeckPillow Truth,0.4978922592055748,esfj
2060,@the_deesse And here I thought it was impossible for me to be more delusional over him,@the_deesse Y yo que pensaba que era imposible que alucinara más con él,0.0007632870366003,esfj
2061,@bearienunu Gargle with warm salt water. I know it’s disgusting but it really does help,@bearienunu Haz gárgaras con agua tibia con sal. Sé que es asqueroso pero realmente ayuda,3.861256788899654e-05,esfj
2062,@RaeleneMcBee PRETTY PLEASE THOR,@RaeleneMcBee PRETTY PLEASE THOR,0.4978922592055748,esfj
2063,Why is he like this 🫠,¿Por qué es así?,0.0149290001042454,esfj
2064,@RaeleneMcBee Literally give me my thunderstorm I am cozied up in bed with my plushie WAITING,@RaeleneMcBee Literalmente dame mi tormenta eléctrica estoy acurrucada en la cama con mi peluche ESPERANDO,0.0086739234979579,esfj
2065,Did we really get one fucking random rumble of thunder half an hour ago and no rain? I have been robbed,¿De verdad que hace media hora hemos tenido un puto trueno al azar y no ha llovido? Me han robado,3.998517270725155e-09,esfj
2066,@homeskz I had that same thought the other day. I was like why are we advertising this guy to me please stop 💀,@homeskz Yo tuve ese mismo pensamiento el otro día. Yo estaba como ¿por qué estamos haciendo publicidad de este tipo para mí por favor parar 💀.,1.2288544639615886e-09,esfj
2067,@A2Zclownery either way he is out of controllllll,@A2Zclownery de cualquier manera él está fuera de controllllll,0.0281383632047922,esfj
2068,I understand it’s disappointing when fans can’t scream at a concert but please remember there is a scientific ratio…,"Comprendo que es decepcionante que los fans no puedan gritar en un concierto, pero recuerda que existe una proporción científica...",4.774463587523583e-05,esfj
2069,@fatedmoonchild You’re the best,@fatedmoonchild Eres el mejor,0.8239862459731556,esfj
2070,@fatedmoonchild Wait you can change fonts,@fatedmoonchild Espera puedes cambiar las fuentes,0.0484700531234666,esfj
2071,@RaeleneMcBee 😇,@RaeleneMcBee 😇,0.4978922592055748,esfj
2072,@A2Zclownery Toasty Bread,@A2Zclownery Pan tostado,0.0967322242445888,esfj
2073,@laughing_emojii @canadadryice youre a HATER,@laughing_emojii @canadadryice eres un ODIADOR,0.2558898783859035,esfj
2074,burqas are so comfortable,los burkas son tan cómodos,0.7131712484773853,esfj
2075,@laughing_emojii NO???? youre so fucked up,@laughing_emojii NO???? estás tan jodido,0.0509440299748697,esfj
2076,@laughing_emojii TWO THUMBS. CAUSE IM NORMAL /LH,@laughing_emojii dos pulgares. PORQUE SOY NORMAL /LH,0.0016566329958665,esfj
2077,@laughing_emojii I GET IT… but it is such a fun movie! i hope he doesnt die next time,@laughing_emojii LO ENTIENDO... ¡pero es una película tan divertida! espero que no muera la próxima vez,1.855642935985077e-06,esfj
2078,@laughing_emojii IT IS.,@laughing_emojii LO ES.,0.3897200712011629,esfj
2079,@scstruggletwt YOURE SOOOOOO,@scstruggletwt YOURE SOOOOOO,0.4978922592055748,esfj
2080,@scstruggletwt BODEJQTFEJWLSHAK,@scstruggletwt BODEJQTFEJWLSHAK,0.4978922592055748,esfj
2081,@scstruggletwt SHUT THE FUCK UP I NEVER SAID THAT?,@scstruggletwt ¿CERRAR LA PUTA MIERDA NUNCA DIJE ESO?,0.0066589381415495,esfj
2082,@DaniiIDankovsky I HAVE NO IDEA,@DaniiIDankovsky NO TENGO NI IDEA,0.0003424893489511,esfj
2083,@DaniiIDankovsky dantdm?!,¡¿DaniiIDankovsky dantdm?!,0.4978922592055748,esfj
2084,gonna start saying “my princess just killed himself” all the time its such a good phrase. thanks waffle,"voy a empezar a decir ""mi princesa acaba de suicidarse"" todo el tiempo es una frase tan buena. gracias waffle",0.0233730595381411,esfj
2085,@laughing_emojii THIS TWEET IS SO FUNNY IM SO SORRY. that scene was heartbreaking ☹️,@laughing_emojii THIS TWEET IS SO FUNNY IM SO SORRY. that scene was heartbreaking ☹️,0.4978922592055748,esfj
2086,@laughing_emojii GREYFIWLHH)2?!3&amp;2?4@2@4,@laughing_emojii GREYFIWLHH)2?!3&amp;2?4@2@4,0.4978922592055748,esfj
2087,@laughing_emojii ????,@laughing_emojii ????,0.4978922592055748,esfj
2088,@laughing_emojii WWMD,@laughing_emojii WWMD,0.4978922592055748,esfj
2089,dreams of being a doctor looking very stupid and unachievable recently 🧐,sueños de ser médico que parecen muy estúpidos e irrealizables últimamente 🧐,0.0350696535550555,esfj
2090,i died that day. katrina is so perfect,Morí ese día. Katrina es tan perfecta.,0.603093831554177,esfj
2091,@laughing_emojii HE IS SO SILLY!,@laughing_emojii ¡ES TAN TONTO!,0.1308774435168919,esfj
2092,@canadadryice THANK U,@canadadryice GRACIAS,0.5533970533999424,esfj
2093,@laughing_emojii i love my girlfriends. god,@laughing_emojii amo a mis novias. dios,0.1449674272682217,esfj
2094,hhhheieieieiei hiii me today for my familys dinner party,hhhheieieieiei hiii yo hoy para la cena de mi familia,0.000139625959964,esfj
2095,lela made me who i am today 🙏🏽,lela me convirtió en lo que soy hoy 🙏🏽,0.0002922350204202,esfj
2096,ITS WIFE CITY OVER HERE!,¡ES LA CIUDAD DE LAS ESPOSAS!,0.987683400045031,esfj
2097,@laughing_emojii YOU GET IT YOUGET IT YOY GET IT. GODDDDDD,@laughing_emojii YOU GET IT YOUGET IT YOY GET IT. GODDDDDD,0.4978922592055748,esfj
2098,@laughing_emojii LITERALYYWTDHWH ITS SO FUNNY. have to look up the name of the damn movie to see pictures of mikhail,@laughing_emojii LITERALYYWTDHWH ITS SO FUNNY. tener que buscar el nombre de la maldita película para ver fotos de mikhail,0.0001350911236186,esfj
2099,WHERE ARE MY MUTUALS TWEETS ALL THESE TWEETS ARE FROM SUGGESTED TOPICS,DONDE ESTAN LOS TWEETS DE MIS MUTUAS TODOS ESTOS TWEETS SON DE TEMAS SUGERIDOS,0.0411462897621652,esfj
2100,need more brown queer trans friends desperately,necesito desesperadamente más amigos trans queer morenos,0.2553563882920337,esfj
2101,i am not doing that,no voy a hacer eso,0.0139974556119967,esfj
2102,@DaniiIDankovsky okay im not tho,"@DaniiIDankovsky Vale, pero yo no.",0.0212337034490326,esfj
2103,@DaniiIDankovsky LITERALLY,@DaniiIDankovsky LITERALMENTE,0.3445928386814541,esfj
2104,@DaniiIDankovsky no,@DaniiIDankovsky no,0.0736401149528525,esfj
2105,@DaniiIDankovsky chandra beloved ever,@DaniiIDankovsky chandra amada siempre,0.6387765042918215,esfj
2106,@DaniiIDankovsky,@DaniiIDankovsky,0.4978922592055748,esfj
2107,crywank are so silly!,¡los crywank son tan tontos!,0.2769102311928541,esfj
2108,@chundungy @laughing_emojii kay why ess,@chundungy @laughing_emojii kay why ess,0.4978922592055748,esfj
2109,@chundungy @canadadryice DUDE CAN YOU CONTROL YOURSELF.,@chundungy @canadadryice DUDE PUEDES CONTROLARTE.,0.5686078013634533,esfj
2110,@chundungy @laughing_emojii stop it. mikhail is MY wife.,@chundungy @laughing_emojii basta. mikhail es MI esposa.,0.4526757659268802,esfj
2111,@rubycumulous i started watching it a while ago and it seems really good! its also actually one of dimas favorite m…,@rubycumulous la empece a ver hace un tiempo y me parece muy buena! de hecho es una de las m...,0.0056080283853435,esfj
2112,i wish the slight british accent i develop when singing crywank didnt exist i hate it,"ojalá no existiera el ligero acento británico que me sale al cantar crywank, lo odio.",0.0103628841430566,esfj
2113,woodchuck and ego is a phoenix are my current favorite crywank songs. just wanted to say that somewhere,woodchuck y ego is a phoenix son actualmente mis canciones favoritas de crywank. solo queria decirlo en algun sitio,0.0917689116224262,esfj
2114,@chundungy @denimeater STEVE but know that kyra doesnt actually like him and its a long going joke we have.,@chundungy @denimeater STEVE pero saber que kyra doesnt realmente como él y es una broma de larga duración que tenemos.,8.456224332286356e-06,esfj
2115,@denimeater I DONT LIKE YOU,@denimeater NO ME GUSTAS,0.0585532522886779,esfj
2116,@denimeater just say you want him and go,@denimeater solo di que lo quieres y vete,0.007321323372979,esfj
2117,irl who hasn't spoken to me since middle school requested to follow my private instagram with a total of probably 1…,irl que no me habla desde la secundaria pidió seguir mi instagram privado con un total de probablemente 1...,1.181280933123302e-05,esfj
2118,im gonna analyze it or someyhinh,voy a analizarlo o algo así,0.1031623572564645,esfj
2119,@laughing_emojii LOOK WHAT I SENT YOU ON INSTAGRAM you will go insane,@laughing_emojii MIRA LO QUE TE HE ENVIADO EN INSTAGRAM te vas a volver loco,0.0071662313648421,esfj
2120,@laughing_emojii RIGHT OHMMYGODWHHEHE. i love him so much,@laughing_emojii DERECHO OHMMYGODWHHEHE. lo amo tanto,0.3590079707919606,esfj
2121,@laughing_emojii WOOOOOO!!!!!,¡¡¡¡¡@laughing_emojii WOOOOOO!!!!!,0.4978922592055748,esfj
2122,"@dankovskji HAJAHAH GOOD! i will tho give warnings for medical gore, drug addiction (if you cant tell by the name),…","@dankovskji HAJAHAH BUENO! yo tho dar advertencias para gore médica, adicción a las drogas (si usted no puede decir por el nombre),...",0.0006448068604054,esfj
2123,babygirl in the world…,babygirl en el mundo...,0.7823627752493618,esfj
2124,MIKHAIL,MIKHAIL,0.4978922592055748,esfj
2125,@laughing_emojii i am so happy youre watching it,@laughing_emojii estoy tan feliz de que lo estés viendo,0.0041586057983387,esfj
2126,@laughing_emojii WE GOT HER BOYS!!!!!!! WE MADE HER A MORPHINE FAN,@laughing_emojii WE GOT HER BOYS!!!!!!! WE MADE HER A MORPHINE FAN,0.4978922592055748,esfj
2127,i manifest my enemies WILL I MANIFEST AN EARLY GRAVE!!!,¡¡¡manifiesto a mis enemigos MANIFESTO UNA GRAVE TEMPRANA!!!,0.4040402501328994,esfj
2128,@laughing_emojii GOOD GOD THATS SO FUNNY,@laughing_emojii GOOD GOD THATS SO FUNNY,0.4978922592055748,esfj
2129,@laughing_emojii KDGGWGEJWHRJJ?/?!44? WHILE THE REAL DANIIL WAS IN THE OTHER ROOM OH MY GOD,@laughing_emojii KDGGWGEJWHRJJ?/?!44? MIENTRAS EL VERDADERO DANIIL ESTABA EN LA OTRA HABITACION OH DIOS MIO,0.5789320467614506,esfj
2130,@chundungy thank u 🫶🏽🫶🏽🫶🏽,@chundungy gracias 🫶🏽🫶🏽🫶🏽,0.5533970533999424,esfj
2131,@laughing_emojii i dont like you bachelor whatever is the best response to that ever. this is why artemy is the best in the world,@laughing_emojii i dont like you bachelor whatever es la mejor respuesta a eso de todos los tiempos. por eso artemy es el mejor del mundo,0.8984629265897257,esfj
2132,@uninspiredun UNFORTUNATELY I CANT,@uninspiredun INFORTUNADAMENTE NO PUEDO,0.2167084569363746,esfj
2133,@laughing_emojii THANK YOU SO MUCH i tried to add texture since i didnt know what else would make him look more interesting,@laughing_emojii MUCHAS GRACIAS traté de añadir textura ya que no sabía qué otra cosa le haría parecer más interesante,2.661551428546564e-06,esfj
2134,@laughing_emojii hes a bit silly,@laughing_emojii es un poco tonto,0.8794560310606085,esfj
2135,jay crywank only person making me happy anymore,jay crywank la unica persona que ya me hace feliz,0.0008358563600637,esfj
2136,@laughing_emojii I WAS TOO I WAS SO WEIRD AROUND YOU im glad we’re bffs now 🙏🏽,@laughing_emojii YO TAMBIEN ERA TAN RARO A TU ALREDEDOR me alegro de que seamos bffs ahora 🙏🏽,0.000746649195992,esfj
2137,@laughing_emojii I THINK SO TOO OH MY GOD. thats insane,@laughing_emojii YO TAMBIEN LO PIENSO OH DIOS MIO. eso es una locura,0.0133434767458583,esfj
2138,@5KULLFALL THANK YOU SO MUCH OMG that means a lot,@5KULLFALL MUCHAS GRACIAS OMG eso significa mucho,0.0663594787194342,esfj
2139,retweeting this cause i love it a lot,retweeting this cause i love it a lot,0.4978922592055748,esfj
2140,@s4miyaa @scstruggletwt YOU SHUT UP,@s4miyaa @scstruggletwt TU CÁLLATE,0.1992454545176713,esfj
2141,@denimeater no,@denimeater no,0.0736401149528525,esfj
2142,@scstruggletwt I WAS COPYING YOU,@scstruggletwt TE ESTABA COPIANDO,0.2327621203280291,esfj
2143,this guy by me at the gym is so visibly fighting demons,este tipo a mi lado en el gimnasio es tan visiblemente luchando contra los demonios,0.0421899269035748,esfj
2144,@DaniiIDankovsky you,@DaniiIDankovsky usted,0.3869520153497973,esfj
2145,@DaniiIDankovsky,@DaniiIDankovsky,0.4978922592055748,esfj
2146,@DaniiIDankovsky our HORRIBLE cat,@DaniiIDankovsky nuestro HORRIBLE gato,4.5408719115344864e-05,esfj
2147,@DaniiIDankovsky i wanted this to happen,@DaniiIDankovsky yo quería que esto sucediera,0.0047768072616497,esfj
2148,@DaniiIDankovsky HAHAHHAHAHAH,@DaniiIDankovsky HAHAHHAHAHAHAH,0.4978922592055748,esfj
2149,@DaniiIDankovsky good,@DaniiIDankovsky bueno,0.5628056929000496,esfj
2150,@DaniiIDankovsky youre so sweet i love you :],@DaniiIDankovsky eres tan dulce te quiero :],0.0475081772315163,esfj
2151,@chundungy they dont like YOU,@chundungy a ellos no les gustas TU,0.0004290390027055,esfj
2152,but idk.,pero idk.,0.3767920975489587,esfj
2153,so Maybe it isn't normal for my back to hurt so bad that im unable to move and have it feel like there's a crushing…,tal vez no sea normal que me duela tanto la espalda que no pueda moverme y que sienta como si hubiera un aplastamiento...,8.547397642807713e-08,esfj
2154,@laughing_emojii OH MY GOD. thats so amazing im so proud of you,@laughing_emojii OH MI DIOS. eso es tan increíble estoy tan orgulloso de ti,0.0041483040505531,esfj
2155,@laughing_emojii KDHJ KRNEKRJWNVWHEMWKWJ,@laughing_emojii KDHJ KRNEKRJWNVWHEMWKWJ,0.4978922592055748,esfj
2156,@chundungy interesting. im receiving varied responses,@chundungy interesante. estoy recibiendo respuestas variadas,0.3768907760539943,esfj
2157,@laughing_emojii “some reason”,"@laughing_emojii ""alguna razón""",0.1251897750281015,esfj
2158,@DaniiIDankovsky elaborate,@DaniiIDankovsky elaborar,0.4978922592055748,esfj
2159,@DaniiIDankovsky FUCK YOU,@DaniiIDankovsky JÓDETE,0.4978922592055748,esfj
2160,GOKU IN FRONT OF THE KAABA!!!!!,¡¡¡¡¡GOKU FRENTE AL KAABA!!!!!,0.919072790181675,esfj
2161,the deuce… HIS HAIR ISNT EVEN SNAKES,el dos... SU PELO NO TIENE NI CARACOLES,0.0016510654809545,esfj
2162,@laughing_emojii OKAY OKAY ill text you when i have the time!!!!,¡¡¡¡@laughing_emojii OKAY OKAY te mandaré un mensaje cuando tenga tiempo!!!!,0.0781776528220672,esfj
2163,@laughing_emojii YEAH its a very good book im so in love with it. i love how bulgakov writes as well as the book it…,"@laughing_emojii YEAH es un libro muy bueno im tan enamorado de él. me encanta cómo bulgakov escribe, así como el libro que...",0.9306590671302378,esfj
2164,reading about how this dog learned to read and crying. and then he learned about the word proletariat and what capi…,leyendo sobre como este perro aprendio a leer y a llorar. y luego aprendio sobre la palabra proletariado y lo que capi...,0.0008829498230018,esfj
2165,heart of a dog my favorite book,corazon de perro mi libro favorito,0.7469436869431214,esfj
2166,@laughing_emojii literally,@laughing_emojii literalmente,0.3445928386814541,esfj
2167,@laughing_emojii us,@laughing_emojii nosotros,0.3407517684387873,esfj
2168,never trust how you feel about your life when listening to crywank,nunca confíes en cómo te sientes sobre tu vida cuando escuchas crywank,0.0008835625375049,esfj
