,text,label,translation
2390,@isaioh_desu Qiqi. I don’t think I need to explain why.,estj,@isaioh_desu Qiqi. No creo que haga falta explicar por qué.
2391,@beryjae @yuyulogyy Sameee,estj,@beryjae @yuyulogyy Sameee
2392,@yuyulogyy I love Episode,estj,@yuyulogyy Me encanta Episodio
2393,@yuyulogyy 7 for C1 Raiden on a 50/50 and 83 to get a Qiqi.,estj,@yuyulogyy 7 para C1 Raiden en un 50/50 y 83 para conseguir un Qiqi.
2394,My wifi is so awful today. I’m already in a bad mood but now it’s just ruined.,estj,"Mi wifi es tan horrible hoy. Ya estoy de mal humor, pero ahora es simplemente arruinado."
2395,@yuyulogyy Yes,estj,@yuyulogyy Sí
2396,@adeptusxiiaao At least YouTube is up. No anime for me for a while ig.,estj,@adeptusxiiaao Por lo menos YouTube está arriba. Nada de anime para mi por un tiempo ig.
2397,@adeptusxiiaao I just needed a coping mechanism while being forced to do chores and I’m fucking tired. YouTube pleeaase don’t be down 😭,estj,@adeptusxiiaao Solo necesitaba un mecanismo de supervivencia mientras me obligan a hacer tareas y estoy cansado joder. YouTube please don't be down 😭
2398,Gogoanime and bilibili are also down smh,estj,Gogoanime y bilibili también están abajo smh
2399,@ajaxteros Moment,estj,@ajaxteros Moment
2400,"@kazuharana Honestly, it’s not worth giving them too much attention. They’re just a trolling attention whore.",estj,"@kazuharana Sinceramente, no merece la pena prestarles demasiada atención. No son más que una attention whore troleadora."
2401,@MommysCarcass They’re an attention whore,estj,@MommysCarcass Son una puta de atención
2402,"@AsHnknXss @LamiaDesu Apparently, the only things you guys say are ‘gagi’ and ‘putangina’…according to this person anyway.",estj,"@AsHnknXss @LamiaDesu Por lo visto, lo único que decís vosotros es 'gagi' y 'putangina'... según esta persona al menos."
2403,@LamiaDesu The Philippines is has a lot of people who speak English better than their mother tongue when it comes t…,estj,@LamiaDesu En Filipinas hay mucha gente que habla inglés mejor que su lengua materna cuando se trata de...
2404,"@SugoiBoyXL Yes because as long as she’s happy, I’m happy",estj,"@SugoiBoyXL Sí, porque mientras ella sea feliz, yo soy feliz."
2405,@sweettea_bubble,estj,@sweettea_bubble
2406,@adeptusxiiaao Both gorgeous,estj,@adeptusxiiaao Ambas preciosas
2407,@ajaxssy Tasted*,estj,@ajaxssy Tasted*
2408,@ajaxssy Never tastes but I would try it,estj,@ajaxssy Nunca lo he probado pero lo intentaría
2409,@Kurai_kun_ Why did this appear on my tl 😭,estj,@Kurai_kun_ Por qué apareció esto en mi tl 😭
2410,@adeptusxiiaao Indeed smh,estj,@adeptusxiiaao De hecho smh
2411,"My love compatibility with @GreyPanzer is 42%

Calculated with https://t.co/Yt05XLKGMb

⠀",estj,"Mi compatibilidad amorosa con @GreyPanzer es del 42%.

Calculado con https://t.co/Yt05XLKGMb

⠀"
2412,@1LLUMI0 You too!,estj,@1LLUMI0 ¡Tú también!
2413,@ActiveArima Small yet sexy 😎,estj,@ActiveArima Pequeña pero sexy 😎
2414,"Don’t forget me, I just changed because I’m not fixed as an INTP.",estj,"No te olvides de mí, acabo de cambiar porque no soy fijo como un INTP."
2415,"@adyyxy @venticuliao Actually makes sense, he looks like a teen compared to certain NPCs sometimes",estj,"@adyyxy @venticuliao La verdad es que tiene sentido, a veces parece un adolescente comparado con ciertos NPCs"
2416,@adonkyu @venticuliao Big booty bish,estj,@adonkyu @venticuliao Big booty bish
2417,Link:,estj,Enlace:
2418,I’m honestly a fake INTP. My first impression of myself was actually ESTJ when I was a kid. Facts don’t care about…,estj,"Sinceramente, soy un falso INTP. Mi primera impresión de mí mismo fue en realidad ESTJ cuando era niño. Los hechos no me importan..."
2419,@AlbarnsDemon Good luck and don’t die from the pain afterwards,estj,@AlbarnsDemon Mucha suerte y no te mueras de dolor después.
2420,@itskxnto Deal,estj,@itskxnto Trato
2421,@stupidsky101 @itskxnto You must wear this,estj,@stupidsky101 @itskxnto Debes usar esto
2422,"@eternity4asyr No worries, I’m not in love with people on Twitter",estj,"@eternity4asyr No te preocupes, no estoy enamorado de la gente en Twitter"
2423,@Danielingredd @Yuumei_Art @zemotion It’s not even inspiration. It’s blatant plagiarism. It would’ve been an inspir…,estj,@Danielingredd @Yuumei_Art @zemotion Ni siquiera es inspiración. Es un plagio descarado. Hubiera sido una inspir...
2424,@Smith26470138K @Foamshebfsajs @Stanford @mldauber Even a trash can has more intellect ngl,estj,@Smith26470138K @Foamshebfsajs @Stanford @mldauber Hasta un cubo de basura tiene más intelecto ngl
2425,@DioBrandoOnTwt Not even a teenager but a CHILD. Why are some people like this?,estj,@DioBrandoOnTwt Ni siquiera es un adolescente sino un NIÑO. Por qué hay gente así?
2426,@yuyulogyy Property of the Illuminaughty,estj,@yuyulogyy Propiedad de la Illuminaughty
2427,@eroscholer I named my pet pig after him,estj,@eroscholer le puse su nombre a mi cerdo mascota
2428,@eroscholer Smh was it Napoleon?,estj,@eroscholer Smh ¿fue Napoleón?
2429,@eroscholer C’est ironique mais mes grand-parents sont espagnols 😅,estj,@eroscholer Es irónico pero mis abuelos son españoles 😅.
2430,@eroscholer What did the French people do to you,estj,@eroscholer ¿Qué te han hecho los franceses
2431,@KimaniKou @eroscholer /j,estj,@KimaniKou @eroscholer /j
2432,@eroscholer Tu es un garçon triste.,estj,@eroscholer Eres un chico triste.
2433,What did the French people do to you 😭,estj,Qué te han hecho los franceses 😭
2434,@eroscholer Jamais.,estj,@eroscholer Jamais.
2435,@KimaniKou @eroscholer Je n’ai marre parce que tu es bête smh,estj,@KimaniKou @eroscholer Estoy harto porque eres estúpido smh
2436,@eroscholer Parce que les gens français ne sont pas trop mal.,estj,@eroscholer Porque los franceses no son tan malos.
2437,"@nanamiIover Walk away, get inner peace.",estj,"@nanamiIover Aléjate, consigue paz interior."
2438,@eroscholer Yeah this guy loves icey cold baths so I think he’s cool. I don’t agree with hating the French tho.,estj,"@eroscholer Sí, a este tipo le encantan los baños helados, así que me parece genial. No estoy de acuerdo con odiar a los franceses tho."
2439,@DioBrandoOnTwt I’m Dreamsexual. [insert slurs],estj,@DioBrandoOnTwt Soy Dreamsexual. [insertar insultos]
2440,@kirshilim I think I’m biased if I say Zhongli,estj,@kirshilim Creo que soy parcial si digo Zhongli
2441,@adeptusxiiaao WHY,estj,@adeptusxiiaao WHY
2442,@Notabumfreak .,estj,@Notabumfreak .
2443,@adeptusxiiaao At least get a blackcliff,estj,@adeptusxiiaao Al menos consigue un blackcliff
2444,@adeptusxiiaao Your Xiao weapon makes me cry,estj,@adeptusxiiaao Tu arma Xiao me hace llorar
2445,"2. Talkative enough, but not too talkative",estj,"2. Suficientemente hablador, pero no demasiado"
2446,"@ajaxteros Mixed. In simple terms, wasian/eurasian?",estj,"@ajaxteros Mixto. En términos sencillos, ¿wasiano/eurasiático?"
2447,1. Shorter,estj,1. Más corto
2448,Stolen but like for a response ig,estj,Robado pero como para una respuesta ig
2449,@desirqbility 为什么我 fail 中文?,estj,@desirqbility ¿Por qué suspendo chino?
2450,@desirqbility 错,estj,@desirqbility 错
2451,"Hiking with friends is one of my favourite activities. I'm an ESTJ, and enjoy getting time with a friend while I ac…",estj,Hacer senderismo con amigos es una de mis actividades favoritas. Soy ESTJ y disfruto pasando tiempo con un amigo mientras ac...
2452,"The Word of God brings light to your path. Without it, you are stumbling and hoping for the best. With it, you are…",estj,"La Palabra de Dios ilumina tu camino. Sin ella, tropiezas y esperas lo mejor. Con ella, estás..."
2453,It's been a little over 6 months since I released my first book! Victory Over Rejection is for anyone struggling wi…,estj,Hace poco más de 6 meses que publiqué mi primer libro. Victoria sobre el rechazo es para cualquier persona...
2454,Thank you to everyone who has supported me as I've been on missions and at ministry school. It's been a joy to see…,estj,Gracias a todos los que me han apoyado mientras he estado en misiones y en la escuela ministerial. Ha sido una alegría ver...
2455,"An empty cross, an empty tomb, a Saviour who emptied Himself so that we could be filled with the Holy Spirit. The m…",estj,"Una cruz vacía, una tumba vacía, un Salvador que se despojó de sí mismo para que pudiéramos llenarnos del Espíritu Santo. La m..."
2456,Mining Your Inheritance ,estj,Minar su herencia
2457,3 Strategies for Spiritual Warfare https://t.co/4ExHMoOhnh,estj,3 Estrategias para la Guerra Espiritual https://t.co/4ExHMoOhnh
2458,What I learned after studying the Bible for 2 years https://t.co/AwQGfFAisE,estj,Lo que aprendí después de estudiar la Biblia durante 2 años https://t.co/AwQGfFAisE
2459,Sowing &amp; Reaping https://t.co/vAAeA0sQ7B,estj,Siembra &amp; Cosecha https://t.co/vAAeA0sQ7B
2460,Is Job about Suffering? https://t.co/DkduE8KD9o,estj,¿Es Job un tema de sufrimiento? https://t.co/DkduE8KD9o
2461,Door of Hope https://t.co/v01I6TO197,estj,Puerta de la Esperanza https://t.co/v01I6TO197
2462,40 Leadership Principles https://t.co/lDh8wMPtQR,estj,40 principios de liderazgo https://t.co/lDh8wMPtQR
2463,"In order to grow, you have to feed your spirit. In order to feed your spirit, you have to have an awareness of what…",estj,"Para crecer, hay que alimentar el espíritu. Para alimentar tu espíritu, tienes que ser consciente de lo que..."
2464,"I haven’t had the best neighbours. I’ve been verbally attacked, ridiculed, and for a long time lived in fear of wha…",estj,"No he tenido los mejores vecinos. Me han agredido verbalmente, me han ridiculizado y durante mucho tiempo he vivido con miedo a lo que..."
2465,"You can wait for a providential wind to kick up, you can pray that someone else blows on it, or you can get up and…",estj,"Puedes esperar a que sople un viento providencial, puedes rezar para que sople otro, o puedes levantarte y..."
2466,Ruth – audio teaching,estj,Rut - enseñanza audio
2467,Fan into Flame https://t.co/DvwzzNXkiU,estj,Fan into Flame https://t.co/DvwzzNXkiU
2468,Bader-Meinhof Phenomenon is what happens when you get a new car and suddenly see that same car all over the roads.…,estj,El Fenómeno Bader-Meinhof es lo que ocurre cuando te compras un coche nuevo y de repente ves ese mismo coche por todas las carreteras....
2469,"Once you experience the Presence of God, the tangible extravagant love that lights up every corner of your heart an…",estj,"Una vez que experimentas la Presencia de Dios, el amor extravagante tangible que ilumina cada rincón de tu corazón y..."
2470,Toxic Thoughts https://t.co/B96GydP58c,estj,Pensamientos tóxicos https://t.co/B96GydP58c
2471,"From 1600 sq ft to 600, lots of things had to go. Letting go gets a bad rap, it can actually be really good for you…",estj,"De 1600 pies cuadrados a 600, muchas cosas tuvieron que desaparecer. Desprenderse tiene mala fama, pero en realidad puede ser muy bueno para ti..."
2472,"I picked up this little sign at the store the other day because it felt like freedom. Because you know what, someti…",estj,"El otro día cogí este cartelito en la tienda porque me apetecía libertad. Porque, ¿sabes qué?..."
2473,Working on a lifestyle of curiosity. Being curious about what God is doing  in me and around me leads me to wonder…,estj,Trabajando en un estilo de vida de curiosidad. Sentir curiosidad por lo que Dios está haciendo en mí y a mi alrededor me lleva a preguntarme...
2474,"I love the sky after a storm, when the light breaks through to bring hope again. You can’t hold back Hope, it’s com…",estj,"Me encanta el cielo después de una tormenta, cuando la luz se abre paso para traer de nuevo la esperanza. No puedes retener la esperanza, viene..."
2475,"I keep seeing people asking, “but what can we…",estj,"No paro de ver gente que pregunta: ""pero, ¿qué podemos...?"
2476,A Father’s Blessing https://t.co/hhopRpEhtM,estj,La bendición de un padre https://t.co/hhopRpEhtM
2477,The best places are often hidden. It takes…,estj,Los mejores lugares suelen estar escondidos. Se necesita...
2478,2 celebrities killed themselves this week. 10…,estj,2 famosos se suicidaron esta semana. 10...
2479,Transitions https://t.co/NyVI3M0zPg,estj,Transiciones https://t.co/NyVI3M0zPg
2480,5 Steps to Make the Most of Your Devotional Time https://t.co/xZR5oOhVMt,estj,5 pasos para aprovechar al máximo su tiempo devocional https://t.co/xZR5oOhVMt
2481,"We see about as far as we can throw, and rarely dream beyond our current circumstance. God sees for generations, He…",estj,"Vemos más o menos hasta donde podemos llegar y rara vez soñamos más allá de nuestra circunstancia actual. Dios ve por generaciones, Él..."
2482,God loves to speak to you about your problems before you face them. He wants to prepare you and encourage you befor…,estj,A Dios le encanta hablarte de tus problemas antes de que te enfrentes a ellos. Quiere prepararte y animarte antes de que...
2483,👏🏻👏🏻👏🏻,estj,👏🏻👏🏻👏🏻
2484,We can tell God all about the things we desire - as long as we’re willing to live within the boundaries He puts aro…,estj,"Podemos contarle a Dios todo lo que deseamos, siempre y cuando estemos dispuestos a vivir dentro de los límites que Él..."
2485,Obedience looks different in different seasons. Be careful to not grow so lazy in your relationship with the Lord t…,estj,La obediencia se ve diferente en diferentes estaciones. Tenga cuidado de no crecer tan perezoso en su relación con el Señor t...
2486,Great podcast - Donald Miller’s interview with Bob Goff about leading without fear!,estj,Gran podcast: entrevista de Donald Miller a Bob Goff sobre liderar sin miedo.
2487,"I wrote this article on fear the other day, and then Holy Spirit asked me if I really wanted to…",estj,"El otro día escribí este artículo sobre el miedo, y entonces el Espíritu Santo me preguntó si realmente quería..."
2488,Fear Rebellion https://t.co/IYRjZQHGGo,estj,Miedo Rebelión https://t.co/IYRjZQHGGo
2489,"If your enemies aren’t God’s enemies, you’re in the wrong fight.",estj,"Si tus enemigos no son los enemigos de Dios, estás en la lucha equivocada."
2490,"God is never bored. Time with Him is never wasted. If you feel like you’re bored in your relationship with God, lik…",estj,Dios nunca se aburre. El tiempo con Él nunca se desperdicia. Si sientes que te aburres en tu relación con Dios...
2491,The place of our greatest wounds can be reframed to be a testimony of God’s greatness. In order to reframe we must…,estj,El lugar de nuestras mayores heridas puede reformularse para que sea un testimonio de la grandeza de Dios. Para reformularlo debemos...
2492,First impressions matter. Do you know what the first interaction is between God + man? It’s Him…,estj,Las primeras impresiones importan. ¿Sabes cuál es la primera interacción entre Dios + el hombre? Es Él...
2493,Here’s a great app coming out soon - I’ve experienced Scripture differently after reading it out loud and have been…,estj,He experimentado las Escrituras de forma diferente después de leerlas en voz alta y he...
2494,I have studied the entire New Testament! It has not been easy but I can already see the fruit of…,estj,"He estudiado todo el Nuevo Testamento. No ha sido fácil, pero ya puedo ver el fruto de..."
