,text,label,translation
2306,I thought for sure that the #January6thHearings would be covered live on @PBS. I was all set. Nothing. I can’t get…,isfj,Pensaba seguro que las #Audienciasdel6deEnero serían cubiertas en directo por @PBS. Lo tenía todo preparado. Nada. No consigo...
2307,@Rubybeets I don’t remember. They were still in the bags. I tossed them because they’d been in the fridge too long.,isfj,@Rubybeets No me acuerdo. Todavía estaban en las bolsas. Las tiré porque llevaban demasiado tiempo en la nevera.
2308,"The woods across from me is thicker than ever this year, really green and lush. Tonight before sunset, the birds we…",isfj,"El bosque que tengo enfrente está más espeso que nunca este año, realmente verde y frondoso. Esta noche, antes del atardecer, los pájaros nos..."
2309,This is wonderful.,isfj,Esto es maravilloso.
2310,@GMLmusic I only knew my great grandmother on my dad’s side. She died when I was five. She was French Canadian American.,isfj,@GMLmusic Sólo conocí a mi bisabuela por parte de padre. Murió cuando yo tenía cinco años. Era franco canadiense americana.
2311,@GMLmusic I heard the accent in the You Tube video.,isfj,@GMLmusic He oído el acento en el vídeo de You Tube.
2312,"@GMLmusic Oh, no. By the time I was born, both great-great grandparents and great grandparents were long gone. Thei…",isfj,"@GMLmusic Oh, no. Cuando yo nací, tanto los tatarabuelos como los bisabuelos ya se habían ido. Ellos..."
2313,@GMLmusic My great-great grandparents were from Kerry. Somehow they ended up in Washington DC when they emigrated.…,isfj,@GMLmusic Mis tatarabuelos eran de Kerry. De alguna manera acabaron en Washington DC cuando emigraron....
2314,"@Rubybeets Two deliveries. Liked one chicken recipe, and the roasted carrots and potatoes. Best recipe ever for a g…",isfj,"@Rubybeets Dos entregas. Me gustó una receta de pollo, y las zanahorias y patatas asadas. La mejor receta para un g..."
2315,What color do you least like? I’ll go first: coral. And mint green.,isfj,¿Qué color te gusta menos? Yo primero: coral. Y verde menta.
2316,"@Shopaholic_918 @McDonalds @Wendys @BurgerKing I mean, yes, you are right to exclaim this.",isfj,"@Shopaholic_918 @McDonalds @Wendys @BurgerKing Es decir, sí, tienes razón al exclamar esto."
2317,@Shopaholic_918 @McDonalds @Wendys @BurgerKing Yes!!!,isfj,@Shopaholic_918 @McDonalds @Wendys @BurgerKing ¡¡¡Sí!!!
2318,"Bravo, Prince William!",isfj,"¡Bravo, Príncipe Guillermo!"
2319,"This may seem gross, but anyone else love it when you can blow out the sliding, thick mucus that’s clogging your si…",isfj,"Esto puede parecer asqueroso, pero ¿a alguien más le encanta poder expulsar la mucosidad espesa y deslizante que obstruye tu si..."
2320,"@Katey_Lovell The kitchen (wall). Upstairs in the hall, too.",isfj,@Katey_Lovell La cocina (pared). Arriba en el pasillo también.
2321,"I hope I didn’t make a mistake eating a bowlful of fresh local strawberries 🍓. Stomach-wise, I mean. 🙁",isfj,Espero no haber cometido un error comiendo un tazón lleno de fresas frescas de la zona 🍓. Me refiero al estómago.
2322,"@LouLouLa10 What a pretty cake! Give them a break, it was the baby’s birthday.",isfj,"@LouLouLa10 ¡Qué tarta más bonita! Dales un respiro, era el cumpleaños del bebé."
2323,"In bed before the sun has truly set. Good night, sweet peeps. May your dreams bring sleepy smiles. 🛌",isfj,"En la cama antes de que el sol se haya puesto de verdad. Buenas noches, dulces amigos. Que vuestros sueños os traigan sonrisas de sueño. 🛌"
2324,@caroledwine Oh Lord.,isfj,@caroledwine Oh Señor.
2325,"@isaguor I love George’s concern for her, too.",isfj,@isaguor A mí también me encanta la preocupación de George por ella.
2326,"@mamaonthemic What a beautiful young woman! Congratulations, mama!",isfj,"@mamaonthemic ¡Qué hermosa joven! ¡Felicidades, mamá!"
2327,@NewsatHoff I’m sorry Saj. Hang in there.,isfj,@NewsatHoff Lo siento Saj. Aguanta.
2328,@CarissimoMedia @BravesSupt @CABravesSports @CABraves @LacrosseBraves @SecVAthletics @SecVBoysLax @CALacrosse…,isfj,@CarissimoMedia @BravesSupt @CABravesSports @CABraves @LacrosseBraves @SecVAthletics @SecVBoysLax @CALacrosse...
2329,Wonderful insight from a son for his mother. #theGoodPrince,isfj,Maravillosa percepción de un hijo para su madre. #theGoodPrince
2330,"@ABibby_com Some just mean something to people, emotionally or intellectually. Some we think we might read again so…",isfj,"@ABibby_com Algunos simplemente significan algo para la gente, emocional o intelectualmente. Algunos pensamos que podríamos volver a leerlos así que..."
2331,@AuthorEdenC It looks very natural.,isfj,@AutorEdenC Se ve muy natural.
2332,@MaryPatHyland @FLAREdotcom So glad I had you to talk with! 📚,isfj,@MaryPatHyland @FLAREdotcom ¡Me alegro tanto de tenerte para hablar! 📚
2333,"@Dan_Aleman I’m the movie in my head writer, too.",isfj,@Dan_Aleman Yo también soy el escritor de la película en mi cabeza.
2334,@Ngabo_Karegeya @FLAREdotcom They so sweet!,isfj,@Ngabo_Karegeya @FLAREdotcom ¡Son tan dulces!
2335,"My good Twitter peep &amp; fellow author at the ⁦@FLAREdotcom⁩ Book Festival -⁦⁦⁦@MaryPatHyland⁩ . Thirty-five authors,…",isfj,"Mi buen peep Twitter &amp; compañero autor en el Festival del Libro @FLAREdotcom - @ MaryPatHyland . Treinta y cinco autores,..."
2336,Home frm @FLAREdotcom Book Festival in #PennYanNY. Had to stop at the wonderful fruit and veg stands to pick up the…,isfj,Home frm @FLAREdotcom Festival del Libro en #PennYanNY. Tuve que parar en los maravillosos puestos de frutas y verduras para...
2337,😂😂😂😂😂,isfj,😂😂😂😂😂
2338,@DerrickJosi That’s ridiculous. An hour and a half interview and that’s all they used? I’ve interviewed people and…,isfj,@DerrickJosi Eso es ridículo. ¿Una entrevista de hora y media y eso es todo lo que usaron? He entrevistado a gente y...
2339,@bclikesyou Oh no!,isfj,@bclikesyou ¡Oh no!
2340,What about those of us who watched on @pbs? Or streaming?,isfj,¿Y los que lo veíamos por @pbs? ¿O en streaming?
2341,Excellent thread.,isfj,Excelente hilo.
2342,@HealthSimple_ I’ve got to get some!,isfj,@HealthSimple_ ¡Tengo que conseguir un poco!
2343,"@alfranken @dahlingitsme We are, Al. We are.",isfj,"@alfranken @dahlingitsme Lo somos, Al. Lo somos."
2344,"@KathyPhelps Thanks, Kathy. I knew it was out there somewhere.",isfj,"@KathyPhelps Gracias, Kathy. Sabía que estaba por ahí en alguna parte."
2345,"@vballerin @botmoji Thanks, Erin!",isfj,"@vballerin @botmoji ¡Gracias, Erin!"
2346,Sometimes I wish someone would explain new emojis to me.,isfj,A veces me gustaría que alguien me explicara los nuevos emojis.
2347,@Trapper51 @TracieMariBella @wnywxguy @FLXJosh @wxbywilliams @WHEC_BSomers @shepski79 @Jill_Chodak @skelly_jeffery…,isfj,@Trapper51 @TracieMariBella @wnywxguy @FLXJosh @wxbywilliams @WHEC_BSomers @shepski79 @Jill_Chodak @skelly_jeffery...
2348,@susie_weakly She’d be like kissing a plunger 🪠 I imagine. So disturbing.,isfj,@susie_weakly Sería como besar un desatascador 🪠 Me imagino. Qué inquietante.
2349,@mamaonthemic @MSNBC I’m going with @PBS - because that’s the best I can get.,isfj,@mamaonthemic @MSNBC Voy con @PBS - porque es lo mejor que puedo conseguir.
2350,@for_TheArtOf Wow! What a lovely moment.,isfj,@for_TheArtOf ¡Wow! Qué momento más bonito.
2351,I don’t really follow golf anymore but I think it sucks that players like Phil Mickleson are leaving the @PGATOUR f…,isfj,"La verdad es que ya no sigo el golf, pero me parece una mierda que jugadores como Phil Mickleson dejen el @PGATOUR por..."
2352,"@midwestern_ope Rochester, NY - grew up calling it “tin foil” or “aluminum foil.” #WNY",isfj,"@midwestern_ope Rochester, NY - creció llamándolo ""papel de aluminio"" o ""papel de aluminio"". #WNY"
2353,@Rfalconcam But I can still stretch them out.,isfj,@Rfalconcam Pero aún puedo estirarlos.
2354,@PhyddleDD ACK!,isfj,¡@PhyddleDD ACK!
2355,"@SilentOne_77 @USCPSC Good call, Pete!",isfj,"@SilentOne_77 @USCPSC ¡Buena decisión, Pete!"
2356,@stephenRB4,isfj,@stephenRB4
2357,They have the best social media of its kind!,isfj,¡Tienen las mejores redes sociales de su clase!
2358,"@stephenRB4 Good afternoon from a wet and grey Canandaigua NY USA, where it’s an un-summery 56°F.",isfj,"@stephenRB4 Buenas tardes desde una húmeda y gris Canandaigua NY USA, donde hace unos poco soleados 56°F."
2359,@RecruiterDina Join the club!,isfj,@RecruiterDina ¡Únete al club!
2360,@SilentOne_77 Or maybe guarded.,isfj,@SilentOne_77 O tal vez vigilado.
2361,@CAAHeadCase How wonderful.,isfj,@CAAHeadCase Qué maravilla.
2362,@TomWahls Yum.,isfj,@TomWahls Yum.
2363,"@CAAHeadCase Being outside is one of the best medicines I have . I feel calmer, more grounded, more in the moment. 🪷",isfj,"@CAAHeadCase Estar al aire libre es una de las mejores medicinas que tengo . Me siento más tranquila, con los pies en la tierra, más en el momento. 🪷"
2364,Got organized for the book festival I’m participating in on Saturday. Thirty authors frm #ROC and #FLX will be ther…,isfj,Me organicé para el festival del libro en el que participaré el sábado. Treinta autores frm #ROC y #FLX será ther...
2365,@Clarja_wewon Ohh. This reminds me of my own darling Min. Schnauzer from my Senior yr of HS! 💕,isfj,@Clarja_wewon Ohh. Esto me recuerda a mi propia querida Min. ¡Schnauzer de mi último año de HS! 💕
2366,"@for_TheArtOf Thank you, Yota. 🪷",isfj,"@for_TheArtOf Gracias, Yota. 🪷"
2367,@RushyCUB_24 Cake.,isfj,@RushyCUB_24 Pastel.
2368,@RobbieRobertson Aww. Thank you from this old girl.,isfj,@RobbieRobertson Aww. Gracias de esta vieja chica.
2369,@lyndastraffin What the what?!,isfj,@lyndastraffin ¡¿Qué qué?!
2370,@RobbieRobertson Nope.,isfj,@RobbieRobertson No.
2371,@audreyschreiber Huh?,isfj,@audreyschreiber ¿Eh?
2372,@mamaonthemic @jackie_mcgriff I only saw clips of the parents and the doctor. 😢,isfj,@mamaonthemic @jackie_mcgriff Yo solo vi clips de los padres y el doctor. 😢
2373,"Go fuck yourself, Mitch. Put that same ferocity into banning assault weapons. You withered ghoul!",isfj,"Vete a la mierda, Mitch. Pon esa misma ferocidad en prohibir las armas de asalto. ¡Maldito demonio!"
2374,"@mamaonthemic @jackie_mcgriff Yes, the families( and their doctor) of the victims.",isfj,"@mamaonthemic @jackie_mcgriff Sí, las familias( y su médico) de las víctimas."
2375,@MaryPatHyland Aggghh!,isfj,@MaryPatHyland ¡Agghh!
2376,@mixed__signals_ I’m going for a modified shag. Or something.,isfj,@mixed__signals_ Voy por un shag modificado. O algo así.
2377,@caradale Feel the same way. 🤮,isfj,@caradale Siente lo mismo. 🤮
2378,"@SandraGlanton Thank you, Sanda. I was just fooling around.",isfj,"@SandraGlanton Gracias, Sanda. Solo estaba haciendo el tonto."
2379,"@katie_gutz Felt exactly the same way. For years, I’d go into. B&amp;N and think:There’s no reason I can’t write a book…",isfj,"@katie_gutz Sentí exactamente lo mismo. Durante años, entraba en. B&amp;N y pensaba:No hay razón por la que no pueda escribir un libro..."
2380,Why do thoughts like that have to intrude on such sweet moments? Because now. #guncontrol #GunControlNow,isfj,¿Por qué pensamientos como ese tienen que entrometerse en momentos tan dulces? Porque ahora. #guncontrol #GunControlNow
2381,"A packed house! You would have thought Pavarotti was in concert. So many proud parents, grandparents, little famili…",isfj,"Una casa llena. Cualquiera diría que Pavarotti estaba de concierto. Tantos padres orgullosos, abuelos, pequeños famili..."
2382,Tonight the Duchess sang a solo in her school’s first concert in 2 years. It was part of the song “Just One Candle”…,isfj,"Esta noche la Duquesa ha cantado un solo en el primer concierto de su colegio en 2 años. Era parte de la canción ""Just One Candle""..."
2383,@Shopaholic_918 I love their little bobble-heads!!,isfj,@Shopaholic_918 ¡¡Me encantan sus muñequitos!!
2384,@WinnieToons He was vaxxed and boosted. And 👨‍💻! But it was out there somewhere.,isfj,@WinnieToons Él fue vaxxed y boosted. ¡Y 👨‍💻! Pero estaba por ahí en alguna parte.
2385,"He says he sounds worse than he feels, and his energy is coming back slowly, but I think he needs to see his PCP, if not an ENT. 😟",isfj,"Dice que suena peor de lo que se siente, y su energía está volviendo lentamente, pero creo que necesita ver a su PCP, si no un ENT. 😟"
2386,"My son had COVID a few weeks ago. It hit him hard- down and out in bed for a few days, lots of congestion, no appet…",isfj,"Mi hijo tuvo COVID hace unas semanas. Lo golpeó duro abajo y hacia fuera en cama por unos días, mucha congestión, no appet...."
2387,"Sitting in the car in the rain. Too early for my lunch date. It’s pouring out. Selfie: Doofy smile, doofy hair. I’m…",isfj,"Sentado en el coche bajo la lluvia. Demasiado pronto para mi cita para comer. Está diluviando. Selfie: Sonrisa bobalicona, pelo bobalicón. Estoy..."
2388,@tpmedia That little twerp.,isfj,@tpmedia Ese pequeño imbécil.
2389,@SilentOne_77 Yes!,isfj,@SilentOne_77 ¡Sí!
2390,"@Shopaholic_918 How did this happen? (The photo, not the baby.)",isfj,"@Shopaholic_918 ¿Cómo pasó esto? (La foto, no el bebé)."
2391,Can’t wait til the part where she has a cold in that incredible studio apartment and Tom Hanks visits her. I need to see French Kiss again.,isfj,No puedo esperar hasta la parte en la que ella se resfría en ese increíble apartamento-estudio y Tom Hanks la visita. Necesito ver French Kiss otra vez.
2392,I am watching You’ve Got Mail and still staring at Meg Ryan’s hair. Why can’t I have hair like that? Reasons: 1. I…,isfj,Estoy viendo You've Got Mail y sigo mirando el pelo de Meg Ryan. ¿Por qué yo no puedo tener el pelo así? Razones: 1. I...
2393,@BrentMcKee @Wilforth42 @RealTimeWWII Thanks for cluing me in!,isfj,@BrentMcKee @Wilforth42 @RealTimeWWII ¡Gracias por avisarme!
2394,REYMART IKAW NA NAMAN SUMOSOBRA KA NA AH,isfj,REYMART IKAW NA NAMAN SUMOSOBRA KA NA AH
2395,@TXT_members MY LOOOVEEEE,isfj,@TXT_members MY LOOOVEEEE
2396,kinda wanna take a break from everything 😪,isfj,como que quiero tomar un descanso de todo 😪
2397,@TXT_members BINNIEEEEEE I LOVE UUUU,isfj,@TXT_members BINNIEEEEEE I LOVE UUUU
2398,@translatingTXT @TXT_members @TXT_bighit TYUN THE AUDIO LITERALLY EXIST BC OF AN EDIT ABT YOU,isfj,@translatingTXT @TXT_members @TXT_bighit TYUN EL AUDIO LITERALMENTE EXISTE A BORDO DE UN EDIT ABT YOU
2399,BAHAHAHAHAHAHA,isfj,BAHAHAHAHAHAHA
2400,@TXT_members have a good weekend my loveeee &gt;3&lt;,isfj,@TXT_members que tengan un buen fin de semana mi amoreee &gt;3&lt;
2401,@TXT_members MY HYUKAAA I MISSED YOU SO MUCH WHERE HAVE U BEEN,isfj,@TXT_members MI HYUKAAA TE EXTRAÑÉ TANTO ¿DÓNDE ESTÁS?
2402,@txtuniversw I hope you feel better soon!! 🤍,isfj,¡¡¡@txtuniversw espero que te mejores pronto!!! 🤍
2403,@txtuniversw,isfj,@txtuniversw
2404,my only flex rn is that molang liked my comment 🥰,isfj,mi único flex rn es que molang le gustó mi comentario 🥰
2405,@TXT_members MY LOVEEEE,isfj,@TXT_members MI AMOREEE
2406,YAWNZZN,isfj,YAWNZZN
2407,@TXT_members TAKE LOTS OF RESTS MY LOVEEE. TAKE CARE OF YOURSELF I LOVE YOU!!!! 🤍,isfj,@TXT_members TOMA MUCHOS RESTOS MI AMOREE. CUIDATE TE QUIERO!!!! 🤍
2408,@TXT_members SOOB PLEASE DRINK LOTS OF WATER!! I LOVE YOUU,isfj,@TXT_members ¡¡¡SOOB POR FAVOR BEBE MUCHA AGUA!!! TE AMO
2409,@TXT_members BINNIIIEEEEEE,isfj,@TXT_members BINNIIIEEEEEE
2410,@TXT_members SOOBIN MY LOVE I LOVE YOU,isfj,@TXT_members SOOBIN MI AMOR TE AMO
2411,@TXT_members SOOBIN ANG LAKAS KO NAMAN SAYO 😭🤍,isfj,@TXT_members SOOBIN ANG LAKAS KO NAMAN SAYO 😭🤍
2412,ang cravings ko for today ay soob selca,isfj,ang cravings ko for today ay soob selca
2413,wagahsha azar,isfj,wagahsha azar
2414,friendly reminder to always match your words with your actions 🤗,isfj,recordatorio amistoso para que tus palabras coincidan siempre con tus actos 🤗
2415,I JUST FINISHED WATCHING STRANGER THINGS,isfj,ACABO DE TERMINAR DE VER STRANGER THINGS
2416,@TXT_members MY PILOT I LUV U,isfj,@TXT_members MY PILOT I LUV U
2417,@TXT_members I LOVE YOU,isfj,@TXT_members TE QUIERO
2418,MY LOOOOOVEREEESSEESE,isfj,MI LOOOOOVEREEESSEESE
2419,@translatingTXT @TXT_members @TXT_bighit I WILL COOK YOU SOMETHING. JUST TELL ME WHT YOU WANT TO EAT. TAKE CARE ILY HSVDJABXKSBS,isfj,@translatingTXT @TXT_members @TXT_bighit TE COCINARÉ ALGO. SOLO DIME QUE QUIERES COMER. CUIDATE ILY HSVDJABXKSBS
2420,@TXT_members YOU’RE SO HANDSOME,isfj,@TXT_members YOU'RE SO HANDSOME
2421,TAEHYUN MY LOVE ILYSM TYSM FOR MAKING MY DAY 😭🫰🏼,isfj,TAEHYUN MI AMOR ILYSM TYSM POR ALEGRARME EL DÍA 😭🫰🏼
2422,mawalan na lang sana ako ng pake,isfj,no te preocupes por mí.
2423,"HAHAHAHAHA ginawa ko nang rant acc ‘to, sorry na",isfj,"HAHAHAHAHA ginawa ko nang rant acc 'to, sorry na"
2424,"ako po si cola na nag sasabing, pasensya na at nawalan na talaga ako ng pasensya 😀👍🏼",isfj,"ako po si cola na nag sasabing, pasensya na at nawalan na talaga ako ng pasensya 😀👍🏼"
2425,@lvsickhyun happy birthday!! &lt;33,isfj,@lvsickhyun ¡¡feliz cumpleaños!! &lt;33
2426,I wonder what’s the reason/excuse this time 😅,isfj,Me pregunto cuál será la razón/excusa esta vez 😅.
2427,tampurorot lol,isfj,tampurorot lol
2428,*sighs loudly*,isfj,*suspira fuerte*
2429,@mirasmoool BAKET ANO NANYARI DITO LANG ME IF NEED MO KAUSAP ILYSM,isfj,@mirasmoool BAKET ANO NANYARI DITO LANG ME IF NEED MO KAUSAP ILYSM
2430,hays,isfj,hays
2431,@tteokgyus @lilypingu,isfj,@tteokgyus @lilypingu
2432,so tempting to not get out of bed,isfj,tan tentador no salir de la cama
2433,HAHAHA 😭,isfj,HAHAHA 😭
2434,parang gusto ko na lang mag tampo paminsan lawls okey gud nyt hehe ☺️,isfj,parang gusto ko na lang mag tampo paminsan lawls okey gud nyt jeje ☺️
2435,"so many stuff I wanna buy, so little money",isfj,"tantas cosas que quiero comprar, tan poco dinero"
